% Model,BarMagnetPair.mph
% Version,COMSOL 5.4.0.388
% Date,"Jun 24 2021, 18:33"
% Dimension,3
% Nodes,7005
% Expressions,1
% Description,"Magnetic flux density, y component"
% Length unit,m
% X,Y,Z,mfnc.By (G)
-0.04960745212213381,-0.05502048211340352,0,0.011345199883429575
-0.05116417599301719,-0.05347296498996905,0,-0.004873763970607003
-0.04546676687645088,-0.05613168584082118,0,-0.003593469280245894
-0.04593140823555374,-0.05355789348032616,0,6.751656032803165E-4
-0.04538651549927894,-0.05380791248507852,0,0.01319655555052285
-0.05112749655436057,-0.053036872773037196,0,-0.009878192151183665
-0.05029808248246051,-0.050322992801552384,0,0.020954280371788557
-0.04609618117525447,-0.05277515221810612,0,0.0022560598116234828
-0.05229770493258263,-0.04821640451238242,5.421010862427522E-20,-0.005417820822200723
-0.05156980753983729,-0.048131439809847215,-5.421010862427522E-20,-0.002015861152070979
-0.05193261588928423,-0.04734198924801604,-5.421010862427522E-20,-0.016770676760271528
-0.05125886872353485,-0.047499670739409534,-5.421010862427522E-20,-0.0184180756796869
-0.049353114906607126,-0.04876599877096893,-2.1684043449710089E-19,-0.027500225069799118
-0.052842189330040805,-0.04765042256416295,-5.421010862427522E-20,-0.007001237538456307
-0.060035409606806284,-0.040085698974432725,-5.421010862427522E-20,-4.378130062245991E-4
-0.05989741504870888,-0.0408695792173364,-1.0842021724855044E-19,-0.004144773100157931
-0.05920995130778329,-0.0405180837234488,0,0.009389449355862653
-0.06509087723804348,-0.03562927752046825,1.0842021724855044E-19,0.006233496565629051
-0.06577639122913868,-0.035015532750783514,1.0842021724855044E-19,0.004900463309008278
-0.06616067196476497,-0.03568882812191001,1.0842021724855044E-19,0.004180668602289027
-0.0654678109852608,-0.03685268882549432,1.0842021724855044E-19,-0.003382658427775908
-0.0646966932258802,-0.0360549084632499,0,-0.0023110290994566448
-0.06438588113378574,-0.03877959425587304,2.1684043449710089E-19,0.0031416946042109265
-0.06213046725526931,-0.037915890291653875,2.1684043449710089E-19,-5.244558548728994E-5
-0.05975943871645923,-0.03942370683858013,0,0.007096507045536192
-0.06854225228314893,-0.03863025924299278,-2.1684043449710089E-19,0.0017810300638703104
-0.06830476419270716,-0.03642731905241193,0,-0.0021424591517630077
-0.06648939067729942,-0.03863120325985704,-2.1684043449710089E-19,-0.003764059472090299
-0.07013313236841298,-0.033198976791651444,0,0.009454372752256635
-0.06827645540394219,-0.03500167435173719,1.0842021724855044E-19,0.004350833002802922
-0.06769804275794564,-0.03350311285640976,0,-0.008257856021984667
-0.06978660246658779,-0.0309406067237405,-1.3552527156068805E-20,-0.0011824624519841884
-0.06990035522141555,-0.030823368691712136,0,0.005356018397772243
-0.059209748685888665,-0.039700890224428416,-1.0842021724855044E-19,0.005301593357426216
-0.06995033322210129,-0.03065102888795441,-1.3552527156068805E-20,0.0037394971853859454
-0.07164758482239869,-0.027086803252121035,-2.1684043449710089E-19,-0.005606855059899015
-0.06668072273654549,-0.02857034242232922,1.9651164376299768E-19,0.0033018335169427136
-0.06721805309339096,-0.028999053536053452,0,-0.005105663582932206
-0.0666132849008657,-0.028612435588986195,1.3552527156068805E-19,-0.0024001935293689177
-0.06663642452838017,-0.028591393444269454,-9.486769009248164E-20,-0.0019217596080947845
-0.06662761151471626,-0.028668431187646067,-6.098637220230962E-20,-0.004828728276904911
-0.06661489137286115,-0.02855643259139259,8.809142651444724E-20,-0.005275414099038529
-0.06975682807489854,-0.03072083661667987,0,0.005718200051981542
-0.06741460683802462,-0.031666922269311955,-2.1684043449710089E-19,0.004197011293560263
-0.06481816622396995,-0.034909893056561815,2.1684043449710089E-19,0.010241853028944026
-0.06658686072700032,-0.028587350765398135,1.3213713977167085E-19,-0.010765667120796522
-0.03486266002529518,-0.0667680050077112,2.710505431213761E-20,0.01583660773001713
-0.034832656345388145,-0.06720078445294549,-2.710505431213761E-20,0.006545065370364876
-0.03323536305281001,-0.06843879949292977,2.710505431213761E-20,0.0034454711395087664
-0.03496946292409726,-0.06657427222569605,-2.710505431213761E-20,0.004619834469445872
-0.03824485366713518,-0.06496630754332645,0,0.003235973403627928
-0.03656054718334389,-0.06399595023197654,5.421010862427522E-20,0.0033877214521524216
-0.035442145175345954,-0.06573214253249078,0,-0.005416732676329473
-0.03692830654633465,-0.0638596470794096,1.0842021724855044E-19,0.00959947316817071
-0.0376114794796816,-0.06344634553627355,0,0.0022827349314452775
-0.03666938850230999,-0.06333187370992525,1.0842021724855044E-19,-4.592340460772947E-4
-0.03462452423797395,-0.06673903335655587,0,0.005349626243001643
-0.03181230723236024,-0.06982896485619805,5.421010862427522E-20,0.002950626891335522
-0.03199155493510176,-0.06952455401061976,-8.131516293641283E-20,0.004788281355936146
-0.03235309780203157,-0.06721738011879466,0,-0.012496099516385674
-0.03472019621921845,-0.0664780742933701,0,-0.004818951671402932
-0.029669170444915776,-0.0678741959634496,-2.1684043449710089E-19,-0.00209347788815549
-0.031159588549315817,-0.06697757142284415,-1.0842021724855044E-19,-0.0041363309742216536
-0.025139701234397935,-0.07083393662439208,-5.421010862427522E-20,-0.003685419748915541
-0.0277867133748216,-0.06927911114926907,4.3368086899420177E-19,-0.0054238362002119725
-0.027931378023786584,-0.07070306418328277,0,0.008078543072204585
-0.025069488895812245,-0.06807492371766308,0,-0.010207161083761155
-0.043044391132822594,-0.06016060547756236,5.421010862427522E-20,-0.00386161645275013
-0.044795294709679044,-0.05738975284225209,2.710505431213761E-20,0.005960139820799338
-0.04118886899810169,-0.05986600094569694,-1.0842021724855044E-19,0.00197533312010464
-0.04217641048541074,-0.05857099985915959,0,-0.008384823944466829
-0.04508579007273886,-0.05684548213615383,2.710505431213761E-20,-0.004396272576277678
-0.0435565063270877,-0.056431182044358846,-1.0842021724855044E-19,-0.0018945339734217671
-0.04022408696128643,-0.05915259855726604,-1.0842021724855044E-19,0.004044903016914412
-0.03877899206498692,-0.06076550616006797,0,0.014173209460644782
-0.03751277362025361,-0.0600335520518442,-1.0842021724855044E-19,0.00833553274062084
-0.041559023040834336,-0.05892914609377853,-1.0842021724855044E-19,-0.008338561713844787
-0.06205040332868374,-0.035576123127214115,0,0.0060404833734414645
-0.061989672319544234,-0.033196943023676116,-2.1684043449710089E-19,-0.002654836923674931
-0.06091171575126858,-0.03476499577613527,-2.1684043449710089E-19,0.0038233904405993203
-0.059668346435176094,-0.03646507888166177,0,0.008724130315186058
-0.05869970402341962,-0.036041754802083215,-2.1684043449710089E-19,0.002891654654154125
-0.05895193140796816,-0.03825451079474483,-5.421010862427522E-20,-0.0017162941978103262
-0.05600913925234448,-0.04440232191122269,1.0842021724855044E-19,0.010334081546330693
-0.054125294948276476,-0.04516524156427633,-1.0842021724855044E-19,-8.838265231777817E-4
-0.05550662895973303,-0.046088608888303365,-1.0842021724855044E-19,0.005917508066731669
-0.05371426040895483,-0.04360464478822979,-2.1684043449710089E-19,-0.013585215429902639
-0.041539438670616914,-0.05828410223761584,0,0.0018766797695755864
-0.042998338299219216,-0.05617492196199867,0,0.0018074336154374371
-0.04350067787407617,-0.055914606060175794,0,0.0016862654178793526
-0.045031506530690546,-0.05363154744007807,1.0842021724855044E-19,0.0067717921717547576
-0.05101269652517522,-0.045847276336650665,-2.710505431213761E-20,0.005984841508689111
-0.051498886225323774,-0.044346692751632985,5.421010862427522E-20,-0.014728968302429687
-0.04818490416111404,-0.05020401886090524,0,-0.008381739595902037
-0.039131613426018175,-0.05703157668409617,0,-0.0024728471303113
-0.0382939699626724,-0.05874840223086062,-2.1684043449710089E-19,-0.014459054689450556
-0.03543420303509569,-0.06070891627220566,2.1684043449710089E-19,0.016223179693653823
-0.03632942519291112,-0.05917961307244066,0,-0.02727245941496672
-0.033886522030614624,-0.059196557764553306,1.0842021724855044E-19,-0.020490173530616784
-0.05723000124116184,-0.04167654409558898,-2.1684043449710089E-19,0.005875295785445506
-0.058247687451924296,-0.04003599292261842,5.421010862427522E-20,0.013541812570311918
-0.056609850044749895,-0.040525026533118895,1.0842021724855044E-19,-0.003819132503524704
-0.055028880537190586,-0.04148188217793174,-5.421010862427522E-20,-0.012933928718248972
-0.0428362717005895,-0.05407035361585789,5.421010862427522E-20,0.0034721369361989385
-0.04186452235266022,-0.052120933005132396,-1.0842021724855044E-19,0.008343815397558737
-0.04395322259606514,-0.052695867442509106,0,0.021014039184331815
-0.041817248001786114,-0.051306533388391605,0,-0.01242453970799099
-0.048973503807726596,-0.04605448621047033,2.1684043449710089E-19,0.03295038269788896
-0.05008103692230893,-0.04435194877538823,0,-0.0012780392929714439
-0.04813529784012624,-0.0445462902080407,2.1684043449710089E-19,-0.038105193067817865
-0.04220124712513991,-0.050711330030477376,-1.0842021724855044E-19,-0.015924093697252
-0.04381751764265613,-0.05113049845678022,0,-0.0035903732807714642
-0.04576894390947378,-0.046650298527418824,0,0.010817273978581858
-0.04580348631463158,-0.04686962827839235,0,0.00999122777945443
-0.04537102317900975,-0.0534227390948774,5.421010862427522E-20,0.008033378450394113
-0.04534985487471572,-0.052746360826190775,1.0842021724855044E-19,-7.79214446557739E-4
-0.04676210863091633,-0.04987758383833516,2.1684043449710089E-19,3.6045076127594333E-4
-0.04564359205394463,-0.04680555293123922,1.3552527156068805E-20,-0.0017611625847082097
-0.05058164914473603,-0.04415690990339232,0,-0.0011155246910845538
-0.05499418279564981,-0.03840599855496281,5.421010862427522E-20,0.005655745396196288
-0.05552052208874739,-0.03715558075021472,-5.421010862427522E-20,-0.01127556284249212
-0.05768949434762554,-0.035377211481990314,1.0842021724855044E-19,-0.011312204907954067
-0.06381272763904719,-0.03190307772439773,-2.1684043449710089E-19,-0.014284999741277634
-0.06615508958207932,-0.032760923152823605,2.1684043449710089E-19,0.008213275774390735
-0.06536983840290392,-0.03114694094634722,0,0.007502907242154083
-0.06439261108397962,-0.02982898265151751,0,-0.006650114505229463
-0.05441183876357487,-0.03770391671238176,0,-0.03152267465554188
-0.060371790210559884,-0.03290074740886206,1.0842021724855044E-19,-0.018486177048418134
-0.05854233236426376,-0.03467795822351512,-2.1684043449710089E-19,-0.012215240954642806
-0.06179772642953316,-0.028727409850359487,2.1684043449710089E-19,0.014941183455194993
-0.06117976880801419,-0.030020207984042875,-1.0842021724855044E-19,0.014668720319774713
-0.05986662715496717,-0.030043664115605873,2.1684043449710089E-19,-0.003455461641326457
-0.0717610870533652,-0.02208154580586341,2.1684043449710089E-19,-1.6850553075838885E-4
-0.07141593921489564,-0.0221423601707776,1.0842021724855044E-19,-0.004831383156172865
-0.0699604015695785,-0.026133687945043248,0,0.013190571448113786
-0.06832207056616971,-0.024321399644380452,0,-0.007527799837873584
-0.06704308411530704,-0.025646596253433407,2.1684043449710089E-19,-0.010841556818500188
-0.06359063036936721,-0.026337125203828818,8.131516293641283E-20,0.005001277013893966
-0.06340752938550558,-0.02651359387000098,2.710505431213761E-20,0.003002367324225666
-0.06340038594150342,-0.02622907871580418,2.1684043449710089E-19,-0.011301165555197583
-0.06605158579994408,-0.02273206410799903,-3.2526065174565133E-19,-1.537573709925894E-4
-0.0664459657030185,-0.023351285107876547,-1.0842021724855044E-19,0.009320013111049321
-0.06704471025519336,-0.022778009653050824,-1.0842021724855044E-19,5.959349564095747E-4
-0.06655453408747056,-0.02218512286525849,1.0842021724855044E-19,9.682506279857627E-4
-0.06076058096631898,-0.027913474959912678,0,-0.012395399233782344
-0.06308472068505214,-0.026415413160664383,-2.710505431213761E-20,-0.011473811197500544
-0.060776748111060215,-0.02620273412518881,1.0842021724855044E-19,0.023320983912899395
-0.02468718308601639,-0.07042291430633978,0,3.4468564434290277E-6
-0.024305983542217236,-0.06729907276156483,1.0842021724855044E-19,-0.005580960561218511
-0.03200101252628791,-0.06486389934847996,0,0.011733518271227528
-0.03189944120806623,-0.06297651871330637,1.0842021724855044E-19,-0.01896933621428326
-0.03271557702735485,-0.06354677823157398,-5.421010862427522E-19,0.008409403126719379
-0.033521576483682855,-0.06238892122166853,3.2526065174565133E-19,0.0028306501726578044
-0.032682631727713074,-0.061117986343595124,0,-0.014931892394411927
-0.03428688285503994,-0.06603457023305596,0,-0.005330277337327709
-0.027840971154456738,-0.06662298827100037,2.1684043449710089E-19,0.009183577124754493
-0.02945441879222874,-0.06619976625966742,0,0.011260136463294797
-0.02555137191073152,-0.06649629793945422,0,-0.001277757229677455
-0.027329113478699017,-0.06565190588284292,-1.0842021724855044E-19,-0.010769533333530317
-0.02950335792935021,-0.06238783067829323,1.0842021724855044E-19,-0.01573385900933554
-0.02827623006144394,-0.06293463458910416,0,-0.010753112246510045
-0.03190584498855535,-0.05930849437710383,0,0.009694802204220402
-0.030816807661733794,-0.060851841866038786,-2.1684043449710089E-19,0.023016615227103947
-0.030388943897276165,-0.059873546428660704,2.1684043449710089E-19,-0.012798445542767878
-0.029038990754389288,-0.06163015280878603,5.421010862427522E-20,0.013003301453217144
-0.018694959289093108,-0.07174111720986749,-2.439454888092385E-19,-8.974177028272041E-4
-0.018559997672455576,-0.07164135879599763,-1.8973538018496328E-19,0.005439616411975801
-0.02172953242221916,-0.06831159604795989,-5.421010862427522E-20,-0.0011347262163528937
-0.020888463553764558,-0.06887657871995036,1.6263032587282567E-19,-0.006339499397361485
-0.02093770548796047,-0.0685838454356541,-3.2526065174565133E-19,-0.0018338039774577486
-0.020650648005532818,-0.06866668569737203,-1.6263032587282567E-19,0.0069751608276894805
-0.022446395997175635,-0.06967519571889319,2.710505431213761E-20,4.121967724638489E-4
-0.015904775498747355,-0.07142914403189021,-2.1684043449710089E-19,0.003981107834826091
-0.028570556259000627,-0.06233099619345536,5.421010862427522E-20,-0.002684840087195675
-0.01808077078829254,-0.07101935517924424,0,-0.005393147021254666
-0.01923974384336259,-0.06856706021314292,-2.710505431213761E-20,0.01120365288575019
-0.016349960773266246,-0.06905246813475721,-5.421010862427522E-20,-0.00399050377230153
-0.026569548908872177,-0.06300043042098398,-2.710505431213761E-20,-0.001160910456180577
-0.024789010384212058,-0.06425875691742794,-5.421010862427522E-20,-0.005176400823800893
-0.024265511669164953,-0.06495222688305047,0,0.0038255935032658252
-0.024672255381397525,-0.06375232979972112,4.3368086899420177E-19,-0.002935907492981237
-0.02435263345213704,-0.0639202436793451,2.710505431213761E-19,-0.004346463353345609
-0.023628801309271863,-0.06661094073942567,1.0842021724855044E-19,0.01308774143886324
-0.020223625486289705,-0.06798093755473053,0,0.007463829232248793
-0.02401088283392328,-0.06325340388126191,1.6263032587282567E-19,0.0014832711450493904
-0.021177701152509464,-0.06467889584052851,-5.421010862427522E-20,-0.012115043078389636
-0.020909686948335116,-0.06695686718749219,0,0.0011258050465040193
-0.022712348015465726,-0.0642660706872502,0,-0.005538543270142312
-0.03925605737544012,-0.054036081391439984,0,0.01196021596037741
-0.03973510343239209,-0.053400813271419,0,-0.008522471863967864
-0.036800737035533146,-0.056853478905639784,-1.0842021724855044E-19,0.03641139848584372
-0.03427141287770416,-0.05749188915882629,-1.0842021724855044E-19,0.018490468211604102
-0.03871357015311472,-0.054143689964914476,0,0.00893453219349545
-0.035408171874368385,-0.05645750544780232,0,0.02691648206585484
-0.058208512180765254,-0.031763094397608355,2.1684043449710089E-19,0.015043672666636919
-0.055272086663364126,-0.03182676520439325,0,0.00682226609494488
-0.05694048183084828,-0.03367009017870502,2.1684043449710089E-19,0.002590315722266638
-0.05461747395545313,-0.037202045104311604,-5.421010862427522E-20,2.066935278042553E-4
-0.05636201342292352,-0.03464095192496679,1.0842021724855044E-19,0.013245435100923925
-0.05494546589682715,-0.03459750034754838,1.0842021724855044E-19,-0.020251469208231225
-0.05510216994884641,-0.03223031964176552,0,-5.021920832030096E-4
-0.05065782945918511,-0.04346528374174,0,0.00965326957706872
-0.05381359179396791,-0.03830533929785879,-5.421010862427522E-20,-0.007429113273856851
-0.05260554602955097,-0.0421288059222492,0,0.01454698013570449
-0.05173826490547547,-0.04097434521133987,4.3368086899420177E-19,0.01257059960278344
-0.05160172152114253,-0.03873594686292079,1.0842021724855044E-19,-0.01987415367356861
-0.04962649803999413,-0.0436328533923778,0,0.020349735662468157
-0.04769237850112772,-0.0427560580531556,-2.1684043449710089E-19,0.023192306402061713
-0.045806549230641286,-0.04637872984162174,0,0.00664964348055754
-0.039046978205326294,-0.05389829913098817,0,-0.028260956885302734
-0.03916611507718053,-0.053810613497297675,2.710505431213761E-20,-0.007677328617307726
-0.048080115593017204,-0.04130091179110334,-1.0842021724855044E-19,-0.0026588035225652514
-0.05018705478727413,-0.040371484337000954,-1.0842021724855044E-19,-0.04144885313843238
-0.04281722245255473,-0.04848022437319431,0,-0.025155833058164195
-0.04537162051598927,-0.04957045805421327,0,0.021632903297493962
-0.045508421726422964,-0.0468118097957145,0,-0.013567666605299955
-0.01277965281558164,-0.07122512039097467,5.421010862427522E-20,0.004328047499603367
-0.005611656850505954,-0.06984494105081067,0,-0.00907787194598022
-0.0018484819879403922,-0.07062320637494075,5.421010862427522E-20,-0.003822097644821437
-0.03501541651569301,-0.055187529836902297,0,-0.028824267407158207
-0.03561102331915733,-0.05420241101630588,-2.1684043449710089E-19,-0.036795298502757534
-0.0330489588692865,-0.05838276890841971,0,0.021867460123948624
-0.029269123787633352,-0.05958295402287725,1.0842021724855044E-19,-0.02836880189827979
-0.03052592246629507,-0.05668233024107962,-1.0842021724855044E-19,-0.017742190596206957
-0.03075206845015001,-0.05583566005296224,0,-0.004481200361586855
-0.030050832154711514,-0.05615396982046149,5.421010862427522E-20,-0.010323904295031505
-0.02985989217657934,-0.0564829220795038,-2.1684043449710089E-19,-0.030127506713772123
-0.02950429589899911,-0.05651168704757831,-1.6263032587282567E-19,-0.014413476300473247
-0.029785535947672196,-0.056234928369090456,0,-0.0019136400013482174
-0.030230952229527562,-0.05517135137352737,0,0.016237769924091653
-0.03215215333466409,-0.0541319185493382,-5.421010862427522E-20,-0.0024300672640384796
-0.02971330469171673,-0.05592650636911054,-1.0842021724855044E-19,0.04850789128781757
-0.03947150556830086,-0.047489481270519905,0,-0.016731196766700516
-0.039338057157129735,-0.04707570418328378,0,0.02671936091264094
-0.04519980729318801,-0.04242232230894511,1.0842021724855044E-19,-0.020920159127988988
-0.05126129530664391,-0.036587437728283614,0,0.033880004381957776
-0.05371123619897188,-0.037531877904736964,5.421010862427522E-20,-0.028581280730982
-0.04976322904096955,-0.03799153530999225,-2.1684043449710089E-19,0.014828948910479728
-0.05409152115946561,-0.03778923441312932,-5.421010862427522E-20,-0.013914487146057194
-0.046161203542995966,-0.04001141585298078,1.6263032587282567E-19,-0.008353829060779156
-0.03911444216002731,-0.05350454020708442,0,-0.032447431903671185
-0.03827593871317049,-0.050357285768857216,4.3368086899420177E-19,0.006217786349273735
-0.03991299131590719,-0.05006791909561929,-2.1684043449710089E-19,0.028890520931852334
-0.03914498595729682,-0.047110165223325645,0,0.008320693900173298
-0.04558283961627268,-0.04668937663500524,1.3552527156068805E-20,0.012778128051745795
-0.043893966955346427,-0.042957448749468406,5.421010862427522E-20,-0.020383436772684407
-0.04292129441176518,-0.04320451962899462,-5.421010862427522E-20,0.023881842196520137
-0.04524416389971335,-0.04652536888223241,0,0.025498298083796896
-0.041509375623286146,-0.04448172972578928,1.0842021724855044E-19,-0.014219962269786229
-0.039338965832486965,-0.04678318332476892,0,0.005561547085985523
-0.04165123850780061,-0.04567003353019064,0,0.017475637073029293
-0.07116838761360508,-0.01734969124027622,2.1684043449710089E-19,-6.16119144071124E-4
-0.07122902304088191,-0.015578520358597666,0,0.009548654060515532
-0.05320339018302492,-0.03434896026647503,4.3368086899420177E-19,0.02051242850786265
-0.05414012763490554,-0.03728586272160123,5.421010862427522E-20,-0.006433785700198133
-0.05199375061524446,-0.03551777941389166,0,0.012821007857751858
-0.054668880101611306,-0.03203654285083059,0,0.013189178008278454
-0.07154176029739681,-0.007162081877347218,-1.3552527156068805E-20,0.003213370134273673
-0.05741540066443731,-0.02762027225015503,-1.3552527156068805E-19,0.02171022253750511
-0.0574924761520817,-0.02782130137889211,-6.776263578034403E-20,-0.018238176510301282
-0.05674628345603293,-0.028752510198277126,0,-0.008687045537235347
-0.05772028902387973,-0.027522155050758307,-1.3552527156068805E-20,0.016302529649229826
-0.05014928851187638,-0.03615876457263469,-2.1684043449710089E-19,-0.019771094157627164
-0.050839396313808995,-0.03351394857060985,5.421010862427522E-20,-0.0019501412985043058
-0.051019799617171104,-0.03295172559344742,0,-0.016507657664316732
-0.07093884786689707,-0.02120534897158685,-2.710505431213761E-20,0.0037322413558396493
-0.06718988944031265,-0.021011687801083687,0,-3.5367294454059523E-4
-0.06898356947819054,-0.018154252326044222,0,-0.010346495200836794
-0.06834982522918535,-0.019341286919893286,1.0842021724855044E-19,-7.25211381216834E-4
-0.07004867336968978,-0.01271986360856911,2.1684043449710089E-19,-0.004036289108879144
-0.06971718531596573,-0.014289400957749918,-1.0842021724855044E-19,0.0014680757998771776
-0.06730844025727074,-0.015103602334800601,5.421010862427522E-20,-0.0068576290489339355
-0.06722798689858996,-0.014688573137591615,-1.2197274440461925E-19,0.012463060173463741
-0.06737041104304167,-0.014626556927163395,2.303929616531697E-19,-0.010896240860925952
-0.06730602077928174,-0.014506218238609678,1.2197274440461925E-19,7.934133414724309E-4
-0.07022806868280126,-0.011271665402474332,-5.421010862427522E-20,-0.0024178737396399748
-0.07057824180340168,-0.010598722336558706,-5.421010862427522E-20,-0.004849230735987717
-0.07130462683204826,-0.008007880340302293,-1.3552527156068805E-20,-0.005756564004808635
-0.060784069723258116,-0.023900701970749564,1.0842021724855044E-19,-0.006331124557212245
-0.06129038576014821,-0.022751601338738926,-1.0842021724855044E-19,-2.9034285591738733E-4
-0.06067566253644223,-0.022773619912502138,0,-0.0074831363224619075
-0.06515089658458335,-0.021742017513246753,5.421010862427522E-20,0.0091523714164194
-0.06119229447315748,-0.02179707315731632,-1.6263032587282567E-19,-0.005447810855867372
-0.06292335536080901,-0.020523462998231313,0,-0.001168574683811461
-0.06793872598390552,-0.01850354344712227,-1.0842021724855044E-19,0.016640552610119576
-0.06682461291676353,-0.018664831526686132,0,0.02217460012415542
-0.06342205662172432,-0.019157413282182994,0,-0.012757922787863288
-0.06007150855246007,-0.022050768440797265,5.421010862427522E-20,0.0012705797780510463
-0.054986842296373975,-0.03161329991364016,0,0.02282474442251022
-0.058931872165593764,-0.024630559925297175,0,-0.02156067166194328
-0.05982350899655542,-0.022804142926522115,0,-0.023676257215926436
-0.05741015058474755,-0.02736809744280493,-4.0657581468206416E-20,0.003783218503708888
-0.05731177126347501,-0.024002444985651537,2.1684043449710089E-19,-0.006378524087292915
-0.05770698109274869,-0.022137231956004137,0,-0.0031758568759210626
-0.06083940441945726,-0.02022282382081108,-1.0842021724855044E-19,0.026063092708862205
-0.05876258565372069,-0.020896778263144452,1.0842021724855044E-19,0.009833123919303856
-0.028131141279062903,-0.06186658159500867,0,0.00883271614588247
-0.024106708957292264,-0.06100767446189016,-1.0842021724855044E-19,-0.013192055849758749
-0.027592644823594636,-0.06052797887601731,0,0.005855755734845015
-0.024949066899211784,-0.0590834993264428,5.421010862427522E-20,0.0060994243946976365
-0.02608215325493477,-0.058057393793945575,0,-0.007432428090337641
-0.025454102652989145,-0.057920170865199815,0,-0.02931731670445815
-0.02278876907124455,-0.06011227681890578,-2.1684043449710089E-19,0.016690414622318978
-0.02264964718206957,-0.058792698597430124,2.1684043449710089E-19,-0.026089465836719117
-0.017850250888720894,-0.06550575107226679,1.0842021724855044E-19,-0.01725682087785845
-0.020527959355189106,-0.0648230204364648,0,-0.009337452869288419
-0.016912814269375395,-0.06796807289372181,-5.421010862427522E-20,-0.0019495091341149018
-0.013521815565752854,-0.07084658267047639,-5.421010862427522E-20,0.00404748437051822
-0.012162094424851222,-0.06842428139534779,-2.1684043449710089E-19,-0.012424784959619604
-0.014043162192731173,-0.06831066544981557,2.1684043449710089E-19,0.0034397757970547117
-0.013961472686347318,-0.06618731113903284,1.0842021724855044E-19,-0.01179650812357676
-0.016016003081804606,-0.0683394283562028,1.0842021724855044E-19,-0.005308021533860883
-0.010606693980881758,-0.06922713175069499,0,-0.012883676009529582
-0.021156784419406195,-0.05897140753963433,0,-0.013324729852160306
-0.016407969723077252,-0.06762441483601928,0,-0.003486438436522264
-0.01687968914466907,-0.06471890400396282,0,0.015467330777628541
-0.014172657516075628,-0.06445814938483069,-1.0842021724855044E-19,0.01298881694081945
-0.013915762641505508,-0.061742262465771046,1.3552527156068805E-20,-0.006360539658105365
-0.022681918181463305,-0.06153636064354064,1.0842021724855044E-19,-0.011752155470662112
-0.020966494688022457,-0.06427221938507056,0,0.011125884868558752
-0.019465987356973514,-0.06185617994112692,0,1.0778726599051762E-4
-0.01878818137561738,-0.061718624164621705,-1.0842021724855044E-19,-0.02881376813812196
-0.019656245943916864,-0.06059705274811247,5.421010862427522E-20,-7.000538794666583E-4
-0.018724015257540364,-0.06289639145621322,0,0.011912902363843823
-0.020235716668710366,-0.06341554222724514,0,8.362635833189953E-4
-0.020710446872214225,-0.061628644051601136,5.421010862427522E-20,0.002542655977191155
-0.014405486016674924,-0.061703247041078206,0,-0.01774599748204038
-0.01171492346590541,-0.06628936469159591,-3.2526065174565133E-19,0.01808767606041309
-0.010629879440116816,-0.06683521811553211,3.2526065174565133E-19,0.0149883496466935
-0.01372604538492765,-0.061912905952386105,0,-3.3107942009087953E-4
-0.012472382992984636,-0.06514630689916837,-1.0842021724855044E-19,0.005457469349732065
-0.011021773474148065,-0.06548516247650862,-1.0842021724855044E-19,-0.006871505958286145
-0.03450461630569136,-0.05332002377451659,-1.0842021724855044E-19,0.05172284332481142
-0.03873936995882959,-0.05372508201515133,2.710505431213761E-20,-0.03965905462091132
-0.035544848525417144,-0.051802267289278406,2.1684043449710089E-19,0.031076216987286753
-0.03161578205905019,-0.05303707188616286,-5.421010862427522E-20,0.043469056496276116
-0.030763492212178598,-0.05334152254394226,0,0.004123717525433029
-0.051726314397132586,-0.03149527605571731,0,0.0029795342844844844
-0.05437091224585285,-0.030831103419712864,2.710505431213761E-20,-0.00850285688631131
-0.05330553079764025,-0.02935495459657121,2.1684043449710089E-19,0.025542971607081955
-0.05336592737184842,-0.02890742951303098,-4.3368086899420177E-19,0.02165496896886142
-0.05379842502346084,-0.028861552967711684,-1.0842021724855044E-19,0.052599605242364705
-0.05279466960002429,-0.02931020502919675,-1.0842021724855044E-19,0.02883835170113902
-0.05289215934013294,-0.028919631693972575,-3.2526065174565133E-19,-0.0022396324546729795
-0.05478254597558737,-0.03170755541423137,5.421010862427522E-20,0.03432392362374656
-0.04828723355148645,-0.039062026381798676,0,0.014336084561082962
-0.04575919044657849,-0.0383059366608888,0,-0.02096323997998396
-0.04494582587043288,-0.03874127435944315,1.0842021724855044E-19,-0.01775572211964908
-0.04411418043206066,-0.042125444768684975,0,0.014603027326629422
-0.04078562862631724,-0.04431025402835368,1.0842021724855044E-19,-0.007632318909412928
-0.0413346097923172,-0.0431321223795038,3.2526065174565133E-19,-0.007008060222728839
-0.046648327255893775,-0.03503587631690257,-2.710505431213761E-20,-0.024868835111215255
-0.04663713652659228,-0.034627051027987396,-2.710505431213761E-20,-0.030722209079376336
-0.046159832666464444,-0.035254333446689,-1.3552527156068805E-19,0.003633925465150169
-0.0481119237778993,-0.033938181479550494,5.421010862427522E-20,0.019587990626172763
-0.04665508598375271,-0.03439391186319237,0,-0.03737483827544973
-0.05077134507086016,-0.03279047525372806,0,-0.015286655257463588
-0.03704189411913221,-0.04773666116519333,-1.0842021724855044E-19,0.022167534030575857
-0.03592824613477011,-0.048268034147951125,0,-0.0025211262465997643
-0.0368875391458226,-0.04698873981847651,0,-0.007061188300273069
-0.03914997044522892,-0.04697959468347477,0,0.026730599506948133
